931782,42,2
1986819,42,1
1888170,42,1
1761255,42,2
1985755,42,5
2443756,42,3
2268573,42,1
1553054,42,4
2604824,42,2
1338852,42,1
1559022,42,4
1001129,42,2
425044,42,4
789969,42,3
1322807,42,3
2418707,42,2
961578,42,3
2171841,42,2
1123276,42,2
1551517,42,2
2320264,42,3
2439493,42,1
1427279,42,2
2468097,42,3
2592598,42,2
2308224,42,3
559221,42,3
2540808,42,2
2128440,42,2
75549,42,2
2450433,42,2
2198070,42,3
1431160,42,2
1217641,42,3
736562,42,3
1924236,42,3
493009,42,3
1330901,42,2
105221,42,3
890937,42,1
382913,42,1
2513650,42,2
1265764,80,1
1488844,80,3
1109700,80,4
652121,80,3
138873,80,3
1488298,80,3
1977959,80,3
2173816,80,2
2491085,80,2
2502155,80,3
427561,80,3
2343652,80,2
2245549,80,5
1297367,80,1
578525,80,4
2046765,80,2
1906860,80,4
44266,80,4
783808,80,3
556141,80,4
2409550,80,2
1764820,80,3
2164942,80,1
1001129,80,2
1607574,80,2
2538880,80,4
1941915,80,4
1582182,80,1
478176,80,4
1026380,80,3
2191732,80,3
1788346,80,2
266172,80,3
368514,80,3
1755550,80,3
1319657,80,2
2065106,80,3
2176223,80,4
2111183,80,2
1166912,80,2
1475986,80,1
2608615,80,4
664203,80,5
765129,80,4
1970006,80,3
1512138,23,5
989704,23,1
1129423,23,3
2625420,23,2
2343417,23,5
1000457,23,5
1206421,23,4
2030896,23,4
759345,23,4
449337,23,3
1736960,23,5
1497056,23,4
1740618,23,3
2073853,23,3
1641247,23,4
2496012,23,3
520854,23,5
335572,23,4
2165853,23,4
1224299,23,4
1514348,23,3
1530995,23,1
2374670,23,5
772005,23,5
491331,23,3
1299281,23,3
427928,23,3
1453384,23,5
1866585,23,3
1080872,23,5
2176766,23,2
897692,23,5
2343908,23,3
1190429,23,2
1504131,23,4
2441465,23,4
658069,23,5
2119007,23,3
1910569,23,4
804627,23,3
311641,23,3
2266083,23,4
1564058,23,4
1161725,23,1
963677,23,4
2003092,71,4
907840,71,5
862759,71,2
419998,71,4
903561,71,3
2098867,71,5
1464366,71,4
2519847,71,5
215739,71,3
1623132,71,2
2322774,71,3
966375,71,4
1254097,71,4
2568270,71,5
2064195,71,4
1859725,71,4
2482518,71,4
2506132,71,4
2182301,71,5
2625420,71,2
1440127,71,4
2050555,71,4
2239227,71,2
1750434,71,4
1066259,71,5
2518523,71,4
900977,71,3
2312349,71,5
252207,71,3
1620735,71,5
2637831,71,3
1771545,71,3
1368985,71,4
716211,71,5
2266119,71,4
2173816,71,3
778929,71,4
1634168,71,3
593372,71,2
339487,71,5
375973,71,4
2297863,71,4
1091730,71,3
1774637,71,4
2446445,71,3
2431286,68,5
1081716,68,5
1329923,68,5
2193455,68,3
1191521,68,5
876388,68,3
1700914,68,1
2628220,68,5
1522126,68,5
1829387,68,4
1783996,68,5
2468443,68,1
1567095,68,5
687835,68,4
2209044,68,5
2325737,68,4
116582,68,5
914508,68,5
581843,68,5
2609870,68,1
180200,68,4
2587481,68,5
2625420,68,2
1676703,68,3
1709606,68,1
720366,68,5
1686766,68,5
1650301,68,3
2163807,68,3
1436407,68,5
724592,68,2
2106423,68,4
2231930,68,5
1397552,68,3
2152580,68,5
1981733,68,4
353820,68,4
957447,68,5
1672826,68,5
1135846,68,5
1160251,68,3
416956,68,5
301577,68,4
1131316,68,5
787938,68,4
2241806,63,4
41412,63,4
1058950,63,4
1850680,63,1
574843,63,2
2625420,63,2
2260788,63,2
1951144,63,2
389078,63,1
2043617,63,4
1919026,63,2
1224299,63,3
1673185,63,3
2602249,63,3
346689,63,5
1466762,63,5
1312864,63,5
1265763,63,4
2119337,63,4
1927580,63,2
202667,63,3
2107665,63,4
704642,63,2
697456,63,2
259497,63,3
284143,63,4
2316604,63,4
1792741,63,3
1613617,63,3
2100574,63,1
1342785,63,4
1306845,63,4
2608615,63,4
2439493,63,1
1028350,63,3
238740,63,3
753555,63,5
831494,63,3
492714,63,3
1549716,63,3
1939431,63,3
1959185,63,4
1928290,63,3
633722,63,4
1548625,63,5
1732628,49,5
1053359,49,4
1657359,49,4
2609870,49,1
2640864,49,4
252468,49,4
2173816,49,3
688700,49,4
1819123,49,5
1147281,49,3
782444,49,1
1167579,49,5
1304402,49,3
2447529,49,5
1623353,49,3
982864,49,3
525356,49,2
787569,49,4
1338824,49,2
2616306,49,4
1434636,49,2
2471090,49,4
493940,49,1
1912356,49,5
1111748,49,1
925762,49,4
585714,49,5
1284360,49,1
946840,49,5
2070348,49,4
2173131,49,5
2252336,49,2
1990316,49,5
1655311,49,3
71020,49,5
608933,49,3
2531593,49,4
1748471,49,4
1379300,49,5
1479354,49,3
1792741,49,1
986982,49,5
2220239,49,4
1645328,49,5
2341502,49,4
699878,10,2
2625420,10,2
1874659,10,5
2541025,10,3
1478381,10,3
2606540,10,4
308618,10,4
741740,10,4
2213289,10,3
1380479,10,5
174683,10,5
1716229,10,3
1332388,10,3
57515,10,3
616350,10,4
1311409,10,4
724050,10,2
1094517,10,4
1743030,10,3
1009622,10,2
2598295,10,2
2539763,10,3
2352327,10,5
108484,10,3
832048,10,3
688590,10,3
2277519,10,4
1473206,10,4
1448808,10,4
1388266,10,4
664105,10,3
1193792,10,2
727242,10,1
2294328,10,4
1521266,10,3
1447366,10,4
2266017,10,1
1567630,10,4
1164435,10,3
2170930,10,1
2196595,10,5
1792741,10,3
2275545,10,3
968759,10,3
2476624,10,3
1624421,90,3
1056998,90,5
1109700,90,4
2380973,90,4
906893,90,1
76196,90,3
1502843,90,5
2648502,90,5
1998117,90,3
1021746,90,3
1951144,90,3
1977959,90,2
1984086,90,5
2413733,90,4
257592,90,4
683427,90,3
1745845,90,2
2217731,90,4
786415,90,4
1451137,90,3
2043617,90,3
1629710,90,3
248039,90,3
303948,90,4
2030523,90,5
1808930,90,2
1030733,90,5
1343332,90,5
1673185,90,3
1176000,90,2
875559,90,4
986633,90,5
1491583,90,3
1220170,90,4
1938835,90,4
2154704,90,3
1027819,90,2
1843132,90,2
582662,90,4
981555,90,4
587812,90,3
1036139,90,5
2577231,90,4
2115297,90,4
484675,90,3
844736,39,3
273292,39,2
2387785,39,3
1323065,39,1
1485922,39,3
1005101,39,3
2309150,39,3
1873366,39,2
2041953,39,2
1678346,39,2
2378560,39,2
2168171,39,3
1508073,39,1
471569,39,3
2477173,39,3
219214,39,2
1188093,39,3
2278321,39,2
2459804,39,1
531398,39,3
206809,39,2
1300429,39,1
1956586,39,3
952810,39,1
2542972,39,3
2483471,39,1
1445871,39,1
2250613,39,3
2455524,39,3
2434480,39,3
692485,39,4
2646060,39,2
1858921,39,3
382281,39,3
2290519,39,3
14358,39,3
1730571,39,4
962533,39,2
2155945,39,1
947134,39,3
1489561,39,2
2590630,39,3
635154,39,2
2623268,39,3
1346301,39,1
2482233,56,5
2618229,56,5
2467008,56,4
1277134,56,3
2163521,56,4
147748,56,4
868186,56,5
716091,56,3
1205593,56,5
573364,56,3
2029131,56,4
698478,56,5
2630970,56,4
1892661,56,5
1221295,56,3
1355110,56,3
1005101,56,2
2568270,56,4
148010,56,5
652121,56,4
1051186,56,5
311271,56,4
955916,56,3
1347749,56,3
986767,56,3
1480030,56,2
1861514,56,4
2108177,56,5
24344,56,4
471569,56,3
2164671,56,4
1537477,56,4
2127173,56,4
2242958,56,3
1840062,56,4
503571,56,4
1420822,56,5
1759189,56,3
1424098,56,5
2179629,56,2
1445871,56,3
1127414,56,4
1227576,56,4
1985633,56,3
2557246,56,3
1527030,47,3
1990901,47,4
2439005,47,4
1331887,47,3
1744889,47,4
304789,47,3
779760,47,4
1294425,47,1
2007993,47,4
1242432,47,5
1109700,47,4
1296163,47,3
716091,47,4
823613,47,4
1056998,47,4
573364,47,3
1401310,47,5
1780909,47,3
14690,47,4
247794,47,2
568620,47,4
2041711,47,3
1217256,47,3
1534640,47,2
1623132,47,4
2126729,47,1
2039337,47,4
2572249,47,3
1093403,47,2
2535052,47,4
76196,47,4
1648646,47,4
2161899,47,3
2648502,47,5
1183741,47,2
908205,47,3
2270997,47,4
859350,47,3
2179335,47,3
2138987,47,2
1859725,47,2
1998117,47,5
1348118,47,1
835624,47,5
2212395,47,3
1734805,18,4
205706,18,4
712664,18,4
1907667,18,4
69867,18,3
306466,18,4
1331154,18,3
765331,18,3
2407624,18,4
2095891,18,3
2289614,18,4
1618902,18,5
2445646,18,4
785314,18,1
1224344,18,2
1276913,18,4
1395430,18,2
1744889,18,3
2628220,18,5
1174530,18,4
383894,18,3
2649050,18,3
1135868,18,2
147938,18,3
325046,18,3
1179646,18,2
1379923,18,3
2381246,18,5
2007993,18,3
1809758,18,4
2297615,18,4
369341,18,5
1754009,18,3
30878,18,3
1296163,18,2
2271228,18,4
1051350,18,3
1149472,18,3
2312677,18,5
178131,18,5
1428688,18,5
2314362,18,2
2484791,18,5
2042246,18,4
2502462,18,4
1329182,41,2
62996,41,1
1181550,41,2
1496546,41,1
525356,41,2
1045221,41,1
544147,41,5
2573207,41,1
1001129,41,2
2168244,41,1
235789,41,2
1813076,41,2
294330,41,2
1314869,41,3
521985,41,2
1586647,41,1
968808,41,1
2439493,41,1
1767421,41,1
828444,41,1
641336,41,1
2635382,41,3
1774452,41,2
421883,41,1
2248080,41,2
1125849,41,1
2512128,41,2
1876520,41,1
575029,41,2
2283366,41,1
2447747,41,1
2083367,41,2
1495111,41,2
1984022,41,1
2094929,41,1
1664010,41,2
1902838,41,1
2070504,41,1
406365,41,2
1704373,41,1
1079986,41,1
593226,41,2
1304827,41,1
1457134,41,3
266738,41,1
1306185,54,3
2414930,54,1
160650,54,2
1977959,54,3
1198173,54,3
643172,54,1
1672290,54,4
1277457,54,3
1265763,54,5
570343,54,3
1469816,54,4
2283274,54,1
2124535,54,3
202667,54,3
841816,54,3
680785,54,3
478176,54,3
739759,54,3
2603832,54,4
2329026,54,3
192133,54,2
1526354,54,1
555955,54,4
2439493,54,1
1676424,54,2
238740,54,3
2308483,54,3
1227237,54,2
2389367,54,3
2204276,54,2
342928,54,4
1952829,54,3
1571440,54,2
823068,54,4
1595080,54,3
1396036,54,5
1242529,54,1
1591829,54,3
803105,54,4
999596,54,4
1881088,54,3
2211240,54,3
2019936,54,2
2215021,54,3
1426963,54,5
1910881,74,3
1127292,74,4
327122,74,4
1602873,74,3
497196,74,2
2625420,74,2
1045449,74,2
1692001,74,5
1903518,74,2
515632,74,3
1757190,74,3
2428959,74,4
1268452,74,3
360830,74,3
1857979,74,2
922922,74,4
322178,74,1
1811103,74,4
1446040,74,4
709342,74,3
847553,74,3
303948,74,2
1310126,74,4
1695108,74,4
1187821,74,5
1189269,74,5
1133214,74,5
342330,74,2
1355676,74,4
494060,74,2
525356,74,3
1968095,74,5
765573,74,1
617054,74,4
1637761,74,4
1784150,74,3
2528088,74,5
1443645,74,3
819314,74,4
1084598,74,4
735733,74,5
1235769,74,3
1730160,74,1
2373995,74,4
2604976,74,3
12771,85,4
2353323,85,3
918023,85,4
619705,85,5
1316043,85,3
1307956,85,4
200255,85,3
977332,85,5
85856,85,4
1572469,85,5
1227322,85,1
1707677,85,4
2648176,85,4
1835397,85,5
2102346,85,3
2476195,85,5
541870,85,5
1857997,85,5
2549042,85,4
2508925,85,5
1276354,85,5
294908,85,5
2011791,85,5
786117,85,4
1295140,85,1
2386943,85,4
2348716,85,4
1846477,85,4
2429449,85,3
2303192,85,5
1150912,85,5
2201487,85,5
2404476,85,4
1416231,85,5
438290,85,5
1144078,85,5
2329026,85,2
2032606,85,5
1577875,85,4
513351,85,5
279205,85,5
1713284,85,3
1779104,85,4
1638580,85,4
983577,85,5
1224344,60,1
1234158,60,2
2031561,60,4
1863853,60,1
1282325,60,2
1216452,60,2
1546535,60,2
322173,60,3
1228566,60,2
1602932,60,2
1877834,60,1
349528,60,1
564702,60,5
2082618,60,2
1990523,60,3
796398,60,1
2278436,60,2
1556792,60,2
1042188,60,1
2067044,60,1
570414,60,4
1199825,60,2
2386920,60,1
155342,60,1
2266166,60,1
2025577,60,2
1112107,60,2
35797,60,2
2435667,60,5
1074143,60,2
2604046,60,2
732635,60,1
571702,60,1
838768,60,3
206954,60,4
2198958,60,2
1314869,60,3
486813,60,1
2281685,60,5
2634246,60,4
2320264,60,4
475010,60,1
2574737,60,2
2439493,60,1
975488,60,4
2050416,94,4
1267643,94,2
807586,94,5
1513144,94,2
2625420,94,2
2316326,94,5
1412961,94,5
1415442,94,5
1844666,94,3
1497241,94,4
581766,94,4
827096,94,4
115359,94,4
2059716,94,4
1087756,94,5
2044715,94,4
2359902,94,3
78014,94,4
854200,94,5
2568266,94,2
2441014,94,4
2098992,94,3
1837916,94,1
1071006,94,5
1336843,94,4
763194,94,3
170023,94,3
1021991,94,5
2441465,94,5
525356,94,3
2513365,94,5
1784174,94,3
2567335,94,5
1453309,94,4
355823,94,3
1871937,94,2
1489566,94,4
1906860,94,4
1235693,94,5
1829218,94,4
315915,94,4
195013,94,4
461394,94,4
113767,94,4
1009346,94,3
1109700,12,4
1056998,12,5
903692,12,3
2380973,12,4
497196,12,3
74144,12,3
2075969,12,5
2535052,12,3
76196,12,1
2648502,12,5
424286,12,3
1951144,12,2
269983,12,2
1977959,12,2
1477730,12,3
1984086,12,5
1521648,12,3
2043617,12,2
2436788,12,4
2201224,12,4
1173459,12,3
1224299,12,3
2030523,12,5
125296,12,4
1343332,12,3
1673185,12,3
300146,12,3
1400206,12,3
1027819,12,3
1220170,12,5
1767208,12,3
2154704,12,3
1398240,12,3
1303151,12,4
929308,12,4
1843132,12,3
959714,12,3
582662,12,5
1080872,12,3
1427045,12,3
587812,12,4
2040464,12,3
1282044,12,3
1933327,12,5
354091,12,4
1907667,53,2
764750,53,3
758691,53,1
2204961,53,1
52540,53,3
1892759,53,4
1905111,53,1
2574940,53,1
651518,53,1
915182,53,2
1455792,53,1
544147,53,3
2539902,53,1
1927638,53,3
1975483,53,2
71288,53,3
670126,53,3
1314869,53,3
2398509,53,2
79236,53,1
330279,53,2
2247785,53,1
2439493,53,1
1034714,53,1
1837993,53,1
732221,53,2
2471224,53,1
1944581,53,1
1079431,53,1
2418586,53,1
1803358,53,1
2237738,53,5
1588604,53,1
1869011,53,1
2600169,53,1
1227944,53,1
1105029,53,2
1489224,53,1
324547,53,1
184705,53,3
1440126,53,2
1117099,53,1
1951709,53,1
1664010,53,2
1190739,53,1
1688444,69,3
973736,69,2
1602923,69,1
1211598,69,4
659037,69,5
1712750,69,4
937274,69,2
81608,69,3
1920472,69,5
1363305,69,3
482328,69,5
811486,69,5
1828336,69,3
2505679,69,3
1313053,69,2
1302057,69,5
2625469,69,3
636262,69,1
1705330,69,4
2568040,69,4
2439493,69,1
266900,69,5
1439019,69,3
2403154,69,3
495418,69,4
1751084,69,3
1363879,69,3
2159285,69,5
232421,69,1
2164954,69,5
1665183,69,3
1392168,69,4
1961753,69,4
2550506,69,1
2349538,69,5
190213,69,1
721369,69,3
869766,69,1
507603,69,1
1059661,69,4
1189050,69,5
797951,69,4
1312501,69,4
2578830,69,3
2083174,69,1
1076258,14,3
1663216,14,2
549526,14,3
1850680,14,1
15294,14,5
2270546,14,4
300074,14,1
303948,14,3
1061692,14,4
1782553,14,3
1585893,14,4
1189269,14,5
317370,14,3
970976,14,3
1140547,14,4
1001129,14,2
206141,14,5
1784368,14,3
1024632,14,3
1530313,14,2
2160016,14,3
789166,14,5
199257,14,3
43608,14,4
2234159,14,3
1399240,14,3
1133807,14,3
2591337,14,5
2439493,14,1
2539391,14,4
1520535,14,2
1598256,14,5
2351541,14,4
1990611,14,4
2040859,14,1
1510242,14,3
1175674,14,3
898283,14,1
1428226,14,3
36947,14,3
2550506,14,4
2280710,14,4
1287892,14,2
2055957,14,1
507603,14,1
1296163,21,4
1075579,21,3
973356,21,3
2551641,21,4
1977959,21,4
1009741,21,4
793754,21,3
871687,21,4
2449072,21,4
1152116,21,4
1077945,21,4
786312,21,3
2363160,21,5
2071629,21,3
106104,21,4
2023435,21,3
2490359,21,4
93986,21,1
1363315,21,4
1001129,21,2
901557,21,3
436122,21,3
2220157,21,3
2281080,21,3
663915,21,5
581199,21,1
427369,21,4
1521428,21,5
2046045,21,3
887389,21,4
801349,21,4
1319657,21,4
590478,21,5
1787522,21,4
2439493,21,1
1025082,21,5
874065,21,3
2327417,21,3
1545709,21,4
2647908,21,3
2432893,21,5
1510783,21,4
2019342,21,4
1510091,21,4
1150223,21,3
243437,15,5
862622,15,4
1513144,15,2
698624,15,3
1787269,15,5
1048253,15,3
1471457,15,3
2230092,15,2
1315056,15,4
107840,15,3
1624280,15,5
1765845,15,4
1673185,15,3
986633,15,5
672012,15,4
1273613,15,4
2580717,15,1
710995,15,3
2247924,15,2
102023,15,5
897525,15,2
1830763,15,1
700229,15,2
1138162,15,4
992978,15,4
1368150,15,2
992739,15,3
1641673,15,4
337413,15,5
2220559,15,4
616735,15,3
2350040,15,5
1919493,15,3
205677,15,4
2029364,15,3
1803931,15,4
1709921,15,5
1203026,15,3
1714526,15,4
1257024,15,3
1230462,15,3
2247936,15,4
1630678,15,3
589151,15,1
1292571,15,3
41412,50,3
247794,50,3
2039337,50,2
2625420,50,2
1303498,50,3
2642212,50,5
1650301,50,1
2589362,50,2
1919026,50,2
370531,50,4
1224299,50,3
903779,50,3
1673185,50,2
2602249,50,3
290215,50,3
461435,50,2
1767208,50,3
1065605,50,4
61472,50,3
960023,50,3
346689,50,5
1816089,50,3
2544332,50,4
1265763,50,3
1616522,50,1
2216056,50,3
1537029,50,3
1859573,50,3
2465236,50,2
1469816,50,3
189088,50,3
1597177,50,1
2107665,50,4
202667,50,3
103619,50,3
1249577,50,4
49585,50,1
1425875,50,5
1022422,50,3
739759,50,4
2266017,50,2
2550838,50,1
1750544,50,4
1668024,50,2
1575462,50,3
265628,96,4
2323068,96,3
2098144,96,3
2184469,96,3
966375,96,3
96262,96,4
76196,96,4
2029829,96,2
179544,96,3
1706476,96,5
2207774,96,5
2140058,96,2
2637831,96,3
994878,96,4
2560286,96,2
1574595,96,3
2504147,96,3
2004175,96,3
322178,96,4
2541025,96,1
1598401,96,3
922917,96,5
1145771,96,2
2195371,96,3
2198778,96,4
1224299,96,3
1379793,96,4
912950,96,3
517821,96,3
2048686,96,4
2487958,96,3
1267277,96,3
600362,96,2
1004041,96,4
2261345,96,2
2093058,96,1
2561861,96,5
1043126,96,3
1855366,96,3
1382057,96,3
1161704,96,4
2404857,96,4
401047,96,2
541870,96,3
509216,96,5
844736,95,1
1005101,95,4
102219,95,4
871289,95,3
2378560,95,1
1508073,95,4
2168171,95,2
1192830,95,2
471569,95,2
1821073,95,1
1871967,95,3
1673256,95,3
508185,95,4
78931,95,4
531398,95,2
206809,95,3
1956586,95,2
952810,95,3
2542972,95,4
2455524,95,5
2467705,95,3
1371147,95,3
1445871,95,3
971052,95,1
2250613,95,3
2216198,95,2
2434480,95,3
2151599,95,4
1367766,95,1
1495055,95,2
1183392,95,4
416556,95,3
2307724,95,5
507921,95,3
2290519,95,2
1858921,95,5
382281,95,2
1730571,95,4
1690209,95,3
2040189,95,3
2488216,95,4
947134,95,4
2413786,95,1
554995,95,2
2590630,95,4
2423875,55,2
306466,55,2
1481271,55,3
1331154,55,3
2480084,55,2
1945809,55,3
1468812,55,4
2445646,55,1
1172232,55,2
1174530,55,3
1091137,55,3
1907667,55,4
471426,55,1
1645486,55,3
14690,55,2
988670,55,2
2587619,55,5
1224458,55,4
838130,55,5
327122,55,2
1181115,55,3
1355247,55,4
409415,55,3
1755092,55,4
1996191,55,3
184311,55,2
76196,55,3
988026,55,3
2384779,55,2
1648646,55,3
1685449,55,3
827380,55,3
2127722,55,3
2648502,55,3
1755946,55,3
2441688,55,5
659348,55,3
936281,55,4
1238623,55,1
997772,55,3
2343417,55,5
1823237,55,4
2472537,55,4
2298339,55,2
2542255,55,3
1527030,76,1
1056998,76,4
1174530,76,5
1753259,76,4
2241806,76,5
669192,76,5
592921,76,4
1294425,76,4
1359983,76,3
1488844,76,3
1017542,76,4
1780909,76,3
1907667,76,3
546017,76,5
2245579,76,5
1148143,76,4
511700,76,4
2325737,76,5
622194,76,5
1046986,76,4
944189,76,3
1838706,76,5
819870,76,3
989704,76,3
677522,76,4
441324,76,3
1698013,76,4
2205253,76,1
2081171,76,1
2018877,76,5
2000775,76,3
2535052,76,4
2179335,76,4
908205,76,3
2521112,76,2
2343417,76,5
255357,76,4
231110,76,4
2385577,76,5
1977128,76,4
945830,76,5
1650301,76,1
1021746,76,5
973736,76,5
843246,76,4
1734805,44,5
716091,44,3
1990901,44,4
1331154,44,3
1116671,44,3
2400678,44,3
998229,44,4
1693641,44,4
1331887,44,3
2615678,44,4
1463145,44,4
1744889,44,1
2314362,44,4
1644750,44,3
183907,44,3
383894,44,4
1185389,44,3
542786,44,3
2541216,44,4
779760,44,4
30878,44,5
